timestamp,sensor_id,sensor_type,location,value,unit,status
2024-01-01T10:24:20,sensor_002,co2,control_room,1802.3,ppm,ERROR
2024-01-01T10:24:30,sensor_001,co2,factory_floor_a,574.26,ppm,OK
2024-01-01T10:24:40,sensor_017,humidity,factory_floor_b,29.23,%,OK
2024-01-01T10:24:50,sensor_015,co2,factory_floor_b,869.82,ppm,OK
2024-01-01T10:25:00,sensor_007,humidity,warehouse_north,70.03,%,OK
2024-01-01T10:25:10,sensor_012,vibration,factory_floor_b,17.92,mm/s,WARNING
2024-01-01T10:25:20,sensor_009,temperature,warehouse_north,79.43,�C,WARNING
2024-01-01T10:25:30,sensor_014,pressure,factory_floor_b,974.25,hPa,WARNING
2024-01-01T10:25:40,sensor_008,pressure,server_room_1,959.29,hPa,ERROR
2024-01-01T10:25:50,sensor_012,vibration,factory_floor_b,16.91,mm/s,WARNING
2024-01-01T10:26:00,sensor_017,humidity,factory_floor_b,94.62,%,ERROR
2024-01-01T10:26:10,sensor_010,temperature,control_room,64.96,�C,OK
2024-01-01T10:26:20,sensor_004,pressure,factory_floor_b,956.14,hPa,ERROR
2024-01-01T10:26:30,sensor_002,co2,control_room,714.93,ppm,OK
2024-01-01T10:26:40,sensor_004,pressure,factory_floor_b,951.67,hPa,ERROR
2024-01-01T10:26:50,sensor_004,pressure,factory_floor_b,996.41,hPa,WARNING
2024-01-01T10:27:00,sensor_014,pressure,factory_floor_b,1018.57,hPa,WARNING
2024-01-01T10:27:10,sensor_001,co2,factory_floor_a,1498.95,ppm,WARNING
2024-01-01T10:27:20,sensor_012,vibration,factory_floor_b,0.59,mm/s,OK
2024-01-01T10:27:30,sensor_005,vibration,warehouse_north,0.1,mm/s,OK
2024-01-01T10:27:40,sensor_020,co2,server_room_1,823.21,ppm,OK
2024-01-01T10:27:50,sensor_015,co2,factory_floor_b,689.89,ppm,OK
2024-01-01T10:28:00,sensor_017,humidity,factory_floor_b,51.5,%,OK
2024-01-01T10:28:10,sensor_014,pressure,factory_floor_b,989.9,hPa,WARNING
2024-01-01T10:28:20,sensor_010,temperature,control_room,84.65,�C,ERROR
2024-01-01T10:28:30,sensor_016,co2,warehouse_south,1024.06,ppm,OK
2024-01-01T10:28:40,sensor_002,co2,control_room,1822.16,ppm,ERROR
2024-01-01T10:28:50,sensor_018,co2,factory_floor_b,1426.96,ppm,WARNING
2024-01-01T10:29:00,sensor_014,pressure,factory_floor_b,1040.09,hPa,ERROR
2024-01-01T10:29:10,sensor_016,co2,warehouse_south,1505.16,ppm,ERROR
2024-01-01T10:29:20,sensor_009,temperature,warehouse_north,52.15,�C,OK
2024-01-01T10:29:30,sensor_018,co2,factory_floor_b,1931.39,ppm,ERROR
2024-01-01T10:29:40,sensor_010,temperature,control_room,35.77,�C,OK
2024-01-01T10:29:50,sensor_001,co2,factory_floor_a,893.57,ppm,OK
2024-01-01T10:30:00,sensor_013,temperature,warehouse_south,82.02,�C,ERROR
2024-01-01T10:30:10,sensor_013,temperature,warehouse_south,17.58,�C,OK
2024-01-01T10:30:20,sensor_007,humidity,warehouse_north,44.89,%,OK
2024-01-01T10:30:30,sensor_012,vibration,factory_floor_b,5.27,mm/s,OK
2024-01-01T10:30:40,sensor_019,temperature,warehouse_south,49.22,�C,OK
2024-01-01T10:30:50,sensor_004,pressure,factory_floor_b,970.23,hPa,WARNING
2024-01-01T10:31:00,sensor_009,temperature,warehouse_north,48.41,�C,OK
2024-01-01T10:31:10,sensor_012,vibration,factory_floor_b,9.27,mm/s,OK
2024-01-01T10:31:20,sensor_020,co2,server_room_1,1833.06,ppm,ERROR
2024-01-01T10:31:30,sensor_004,pressure,factory_floor_b,951.87,hPa,ERROR
2024-01-01T10:31:40,sensor_007,humidity,warehouse_north,48.37,%,OK
2024-01-01T10:31:50,sensor_002,co2,control_room,578.66,ppm,OK
2024-01-01T10:32:00,sensor_011,humidity,factory_floor_a,75.48,%,OK
2024-01-01T10:32:10,sensor_017,humidity,factory_floor_b,54.47,%,OK
2024-01-01T10:32:20,sensor_007,humidity,warehouse_north,29.39,%,OK
2024-01-01T10:32:30,sensor_019,temperature,warehouse_south,30.86,�C,OK
2024-01-01T10:32:40,sensor_019,temperature,warehouse_south,41.31,�C,OK
2024-01-01T10:32:50,sensor_014,pressure,factory_floor_b,973.16,hPa,WARNING
2024-01-01T10:33:00,sensor_014,pressure,factory_floor_b,972.41,hPa,WARNING
2024-01-01T10:33:10,sensor_018,co2,factory_floor_b,873.88,ppm,OK
2024-01-01T10:33:20,sensor_008,pressure,server_room_1,963.28,hPa,WARNING
2024-01-01T10:33:30,sensor_002,co2,control_room,600.76,ppm,OK
2024-01-01T10:33:40,sensor_006,vibration,factory_floor_b,1.83,mm/s,OK
2024-01-01T10:33:50,sensor_009,temperature,warehouse_north,29.87,�C,OK
2024-01-01T10:34:00,sensor_008,pressure,server_room_1,1027.81,hPa,WARNING
2024-01-01T10:34:10,sensor_008,pressure,server_room_1,1003.42,hPa,WARNING
2024-01-01T10:34:20,sensor_002,co2,control_room,1154.9,ppm,OK
2024-01-01T10:34:30,sensor_006,vibration,factory_floor_b,17.6,mm/s,WARNING
2024-01-01T10:34:40,sensor_020,co2,server_room_1,1814.69,ppm,ERROR
2024-01-01T10:34:50,sensor_003,pressure,factory_floor_b,999.22,hPa,WARNING
2024-01-01T10:35:00,sensor_015,co2,factory_floor_b,625.93,ppm,OK
2024-01-01T10:35:10,sensor_014,pressure,factory_floor_b,1041.01,hPa,ERROR
2024-01-01T10:35:20,sensor_013,temperature,warehouse_south,78.1,�C,WARNING
2024-01-01T10:35:30,sensor_019,temperature,warehouse_south,62.19,�C,OK
2024-01-01T10:35:40,sensor_004,pressure,factory_floor_b,960.08,hPa,WARNING
2024-01-01T10:35:50,sensor_013,temperature,warehouse_south,45.05,�C,OK
2024-01-01T10:36:00,sensor_012,vibration,factory_floor_b,8.84,mm/s,OK
2024-01-01T10:36:10,sensor_005,vibration,warehouse_north,11.98,mm/s,OK
2024-01-01T10:36:20,sensor_018,co2,factory_floor_b,609.98,ppm,OK
2024-01-01T10:36:30,sensor_001,co2,factory_floor_a,1752.39,ppm,ERROR
2024-01-01T10:36:40,sensor_002,co2,control_room,1623.05,ppm,ERROR
2024-01-01T10:36:50,sensor_003,pressure,factory_floor_b,1032.56,hPa,WARNING
2024-01-01T10:37:00,sensor_009,temperature,warehouse_north,21.79,�C,OK
2024-01-01T10:37:10,sensor_020,co2,server_room_1,1119.02,ppm,OK
2024-01-01T10:37:20,sensor_017,humidity,factory_floor_b,20.29,%,ERROR
2024-01-01T10:37:30,sensor_007,humidity,warehouse_north,86.97,%,WARNING
2024-01-01T10:37:40,sensor_009,temperature,warehouse_north,49.12,�C,OK
2024-01-01T10:37:50,sensor_013,temperature,warehouse_south,88.02,�C,ERROR
2024-01-01T10:38:00,sensor_005,vibration,warehouse_north,2.37,mm/s,OK
2024-01-01T10:38:10,sensor_017,humidity,factory_floor_b,38.8,%,OK
2024-01-01T10:38:20,sensor_010,temperature,control_room,43.87,�C,OK
2024-01-01T10:38:30,sensor_018,co2,factory_floor_b,647.0,ppm,OK
2024-01-01T10:38:40,sensor_010,temperature,control_room,25.5,�C,OK
2024-01-01T10:38:50,sensor_004,pressure,factory_floor_b,995.39,hPa,WARNING
2024-01-01T10:39:00,sensor_018,co2,factory_floor_b,1277.83,ppm,OK
2024-01-01T10:39:10,sensor_006,vibration,factory_floor_b,23.04,mm/s,ERROR
2024-01-01T10:39:20,sensor_019,temperature,warehouse_south,38.04,�C,OK
2024-01-01T10:39:30,sensor_008,pressure,server_room_1,1037.01,hPa,WARNING
2024-01-01T10:39:40,sensor_013,temperature,warehouse_south,73.03,�C,WARNING
2024-01-01T10:39:50,sensor_011,humidity,factory_floor_a,56.87,%,OK
2024-01-01T10:40:00,sensor_007,humidity,warehouse_north,77.5,%,OK
2024-01-01T10:40:10,sensor_001,co2,factory_floor_a,1924.93,ppm,ERROR
2024-01-01T10:40:20,sensor_008,pressure,server_room_1,1015.48,hPa,WARNING
2024-01-01T10:40:30,sensor_007,humidity,warehouse_north,25.69,%,WARNING
2024-01-01T10:40:40,sensor_005,vibration,warehouse_north,4.6,mm/s,OK
2024-01-01T10:40:50,sensor_007,humidity,warehouse_north,24.51,%,ERROR
2024-01-01T10:41:00,sensor_020,co2,server_room_1,842.91,ppm,OK
2024-01-01T10:41:10,sensor_006,vibration,factory_floor_b,14.07,mm/s,OK
2024-01-01T10:41:20,sensor_014,pressure,factory_floor_b,958.79,hPa,ERROR
2024-01-01T10:41:30,sensor_018,co2,factory_floor_b,680.68,ppm,OK
2024-01-01T10:41:40,sensor_004,pressure,factory_floor_b,954.87,hPa,ERROR
2024-01-01T10:41:50,sensor_006,vibration,factory_floor_b,1.6,mm/s,OK
2024-01-01T10:42:00,sensor_001,co2,factory_floor_a,1381.16,ppm,WARNING
2024-01-01T10:42:10,sensor_014,pressure,factory_floor_b,1020.7,hPa,WARNING
2024-01-01T10:42:20,sensor_008,pressure,server_room_1,1029.54,hPa,WARNING
2024-01-01T10:42:30,sensor_006,vibration,factory_floor_b,10.71,mm/s,OK
2024-01-01T10:42:40,sensor_018,co2,factory_floor_b,1221.81,ppm,OK
2024-01-01T10:42:50,sensor_013,temperature,warehouse_south,64.14,�C,OK
2024-01-01T10:43:00,sensor_006,vibration,factory_floor_b,2.22,mm/s,OK
2024-01-01T10:43:10,sensor_008,pressure,server_room_1,1017.77,hPa,WARNING
2024-01-01T10:43:20,sensor_018,co2,factory_floor_b,784.74,ppm,OK
2024-01-01T10:43:30,sensor_014,pressure,factory_floor_b,952.52,hPa,ERROR
2024-01-01T10:43:40,sensor_001,co2,factory_floor_a,895.67,ppm,OK
2024-01-01T10:43:50,sensor_008,pressure,server_room_1,1006.66,hPa,WARNING
2024-01-01T10:44:00,sensor_017,humidity,factory_floor_b,67.77,%,OK
2024-01-01T10:44:10,sensor_007,humidity,warehouse_north,44.49,%,OK
2024-01-01T10:44:20,sensor_008,pressure,server_room_1,968.48,hPa,WARNING
2024-01-01T10:44:30,sensor_005,vibration,warehouse_north,11.21,mm/s,OK
2024-01-01T10:44:40,sensor_014,pressure,factory_floor_b,1005.47,hPa,WARNING
2024-01-01T10:44:50,sensor_012,vibration,factory_floor_b,9.22,mm/s,OK
2024-01-01T10:45:00,sensor_015,co2,factory_floor_b,1686.86,ppm,ERROR
2024-01-01T10:45:10,sensor_013,temperature,warehouse_south,63.11,�C,OK
2024-01-01T10:45:20,sensor_018,co2,factory_floor_b,982.08,ppm,OK
2024-01-01T10:45:30,sensor_009,temperature,warehouse_north,29.54,�C,OK
2024-01-01T10:45:40,sensor_018,co2,factory_floor_b,515.79,ppm,OK
2024-01-01T10:45:50,sensor_017,humidity,factory_floor_b,35.93,%,OK
2024-01-01T10:46:00,sensor_018,co2,factory_floor_b,1871.22,ppm,ERROR
2024-01-01T10:46:10,sensor_020,co2,server_room_1,1599.79,ppm,ERROR
2024-01-01T10:46:20,sensor_007,humidity,warehouse_north,57.85,%,OK
2024-01-01T10:46:30,sensor_018,co2,factory_floor_b,370.85,ppm,OK
2024-01-01T10:46:40,sensor_009,temperature,warehouse_north,56.98,�C,OK
2024-01-01T10:46:50,sensor_007,humidity,warehouse_north,29.89,%,OK
2024-01-01T10:47:00,sensor_003,pressure,factory_floor_b,1012.3,hPa,WARNING
2024-01-01T10:47:10,sensor_018,co2,factory_floor_b,1311.33,ppm,OK
2024-01-01T10:47:20,sensor_011,humidity,factory_floor_a,52.19,%,OK
2024-01-01T10:47:30,sensor_013,temperature,warehouse_south,47.09,�C,OK
2024-01-01T10:47:40,sensor_020,co2,server_room_1,342.65,ppm,OK
2024-01-01T10:47:50,sensor_010,temperature,control_room,71.41,�C,OK
2024-01-01T10:48:00,sensor_018,co2,factory_floor_b,1578.94,ppm,ERROR
2024-01-01T10:48:10,sensor_017,humidity,factory_floor_b,23.39,%,ERROR
2024-01-01T10:48:20,sensor_008,pressure,server_room_1,975.58,hPa,WARNING
2024-01-01T10:48:30,sensor_008,pressure,server_room_1,990.43,hPa,WARNING
2024-01-01T10:48:40,sensor_014,pressure,factory_floor_b,980.06,hPa,WARNING
2024-01-01T10:48:50,sensor_014,pressure,factory_floor_b,997.73,hPa,WARNING
2024-01-01T10:49:00,sensor_019,temperature,warehouse_south,50.6,�C,OK
2024-01-01T10:49:10,sensor_019,temperature,warehouse_south,50.34,�C,OK
2024-01-01T10:49:20,sensor_020,co2,server_room_1,1773.53,ppm,ERROR
2024-01-01T10:49:30,sensor_007,humidity,warehouse_north,72.17,%,OK
2024-01-01T10:49:40,sensor_015,co2,factory_floor_b,616.66,ppm,OK
2024-01-01T10:49:50,sensor_010,temperature,control_room,52.76,�C,OK
2024-01-01T10:50:00,sensor_020,co2,server_room_1,843.78,ppm,OK
2024-01-01T10:50:10,sensor_016,co2,warehouse_south,508.87,ppm,OK
2024-01-01T10:50:20,sensor_010,temperature,control_room,39.05,�C,OK
2024-01-01T10:50:30,sensor_004,pressure,factory_floor_b,967.68,hPa,WARNING
2024-01-01T10:50:40,sensor_003,pressure,factory_floor_b,1014.9,hPa,WARNING
2024-01-01T10:50:50,sensor_015,co2,factory_floor_b,1224.41,ppm,OK
2024-01-01T10:51:00,sensor_002,co2,control_room,802.43,ppm,OK
2024-01-01T10:51:10,sensor_019,temperature,warehouse_south,27.16,�C,OK
2024-01-01T10:51:20,sensor_011,humidity,factory_floor_a,26.66,%,WARNING
2024-01-01T10:51:30,sensor_012,vibration,factory_floor_b,22.11,mm/s,ERROR
2024-01-01T10:51:40,sensor_009,temperature,warehouse_north,25.01,�C,OK
2024-01-01T10:51:50,sensor_002,co2,control_room,1187.69,ppm,OK
2024-01-01T10:52:00,sensor_009,temperature,warehouse_north,81.42,�C,ERROR
2024-01-01T10:52:10,sensor_011,humidity,factory_floor_a,59.15,%,OK
2024-01-01T10:52:20,sensor_018,co2,factory_floor_b,593.55,ppm,OK
2024-01-01T10:52:30,sensor_003,pressure,factory_floor_b,1032.32,hPa,WARNING
2024-01-01T10:52:40,sensor_015,co2,factory_floor_b,426.67,ppm,OK
2024-01-01T10:52:50,sensor_008,pressure,server_room_1,960.79,hPa,WARNING
2024-01-01T10:53:00,sensor_014,pressure,factory_floor_b,1032.67,hPa,WARNING
2024-01-01T10:53:10,sensor_015,co2,factory_floor_b,501.49,ppm,OK
2024-01-01T10:53:20,sensor_001,co2,factory_floor_a,601.12,ppm,OK
2024-01-01T10:53:30,sensor_012,vibration,factory_floor_b,23.26,mm/s,ERROR
2024-01-01T10:53:40,sensor_014,pressure,factory_floor_b,999.15,hPa,WARNING
2024-01-01T10:53:50,sensor_011,humidity,factory_floor_a,37.43,%,OK
2024-01-01T10:54:00,sensor_001,co2,factory_floor_a,1206.29,ppm,OK
2024-01-01T10:54:10,sensor_013,temperature,warehouse_south,34.5,�C,OK
2024-01-01T10:54:20,sensor_005,vibration,warehouse_north,6.35,mm/s,OK
2024-01-01T10:54:30,sensor_010,temperature,control_room,38.79,�C,OK
2024-01-01T10:54:40,sensor_004,pressure,factory_floor_b,1007.55,hPa,WARNING
2024-01-01T10:54:50,sensor_006,vibration,factory_floor_b,22.39,mm/s,ERROR
2024-01-01T10:55:00,sensor_005,vibration,warehouse_north,23.96,mm/s,ERROR
2024-01-01T10:55:10,sensor_011,humidity,factory_floor_a,31.73,%,OK
2024-01-01T10:55:20,sensor_008,pressure,server_room_1,966.02,hPa,WARNING
2024-01-01T10:55:30,sensor_020,co2,server_room_1,1206.61,ppm,OK
2024-01-01T10:55:40,sensor_014,pressure,factory_floor_b,1022.57,hPa,WARNING
2024-01-01T10:55:50,sensor_020,co2,server_room_1,600.7,ppm,OK
2024-01-01T10:56:00,sensor_016,co2,warehouse_south,990.7,ppm,OK
2024-01-01T10:56:10,sensor_003,pressure,factory_floor_b,953.08,hPa,ERROR
2024-01-01T10:56:20,sensor_018,co2,factory_floor_b,1714.49,ppm,ERROR
2024-01-01T10:56:30,sensor_020,co2,server_room_1,450.72,ppm,OK
2024-01-01T10:56:40,sensor_018,co2,factory_floor_b,1101.15,ppm,OK
2024-01-01T10:56:50,sensor_003,pressure,factory_floor_b,994.45,hPa,WARNING
2024-01-01T10:57:00,sensor_013,temperature,warehouse_south,41.93,�C,OK
2024-01-01T10:57:10,sensor_012,vibration,factory_floor_b,19.45,mm/s,ERROR
2024-01-01T10:57:20,sensor_006,vibration,factory_floor_b,2.84,mm/s,OK
2024-01-01T10:57:30,sensor_016,co2,warehouse_south,315.46,ppm,WARNING
2024-01-01T10:57:40,sensor_003,pressure,factory_floor_b,999.02,hPa,WARNING
2024-01-01T10:57:50,sensor_019,temperature,warehouse_south,31.24,�C,OK
2024-01-01T10:58:00,sensor_006,vibration,factory_floor_b,3.57,mm/s,OK
2024-01-01T10:58:10,sensor_006,vibration,factory_floor_b,22.69,mm/s,ERROR
2024-01-01T10:58:20,sensor_003,pressure,factory_floor_b,1025.97,hPa,WARNING
2024-01-01T10:58:30,sensor_005,vibration,warehouse_north,23.65,mm/s,ERROR
2024-01-01T10:58:40,sensor_006,vibration,factory_floor_b,3.62,mm/s,OK
2024-01-01T10:58:50,sensor_020,co2,server_room_1,1459.5,ppm,WARNING
2024-01-01T10:59:00,sensor_014,pressure,factory_floor_b,1003.27,hPa,WARNING
2024-01-01T10:59:10,sensor_010,temperature,control_room,53.09,�C,OK
2024-01-01T10:59:20,sensor_015,co2,factory_floor_b,507.22,ppm,OK
2024-01-01T10:59:30,sensor_015,co2,factory_floor_b,1482.33,ppm,WARNING
2024-01-01T10:59:40,sensor_019,temperature,warehouse_south,53.51,�C,OK
2024-01-01T10:59:50,sensor_002,co2,control_room,1077.72,ppm,OK
2024-01-01T11:00:00,sensor_005,vibration,warehouse_north,7.07,mm/s,OK
2024-01-01T11:00:10,sensor_003,pressure,factory_floor_b,1043.68,hPa,ERROR
2024-01-01T11:00:20,sensor_009,temperature,warehouse_north,59.42,�C,OK
2024-01-01T11:00:30,sensor_012,vibration,factory_floor_b,11.33,mm/s,OK
2024-01-01T11:00:40,sensor_019,temperature,warehouse_south,18.74,�C,OK
2024-01-01T11:00:50,sensor_006,vibration,factory_floor_b,15.77,mm/s,OK
2024-01-01T11:01:00,sensor_020,co2,server_room_1,1109.62,ppm,OK
2024-01-01T11:01:10,sensor_013,temperature,warehouse_south,84.79,�C,ERROR
2024-01-01T11:01:20,sensor_001,co2,factory_floor_a,864.7,ppm,OK
2024-01-01T11:01:30,sensor_002,co2,control_room,456.89,ppm,OK
2024-01-01T11:01:40,sensor_005,vibration,warehouse_north,8.58,mm/s,OK
2024-01-01T11:01:50,sensor_001,co2,factory_floor_a,1388.16,ppm,WARNING
2024-01-01T11:02:00,sensor_005,vibration,warehouse_north,7.26,mm/s,OK
2024-01-01T11:02:10,sensor_015,co2,factory_floor_b,1840.78,ppm,ERROR
2024-01-01T11:02:20,sensor_009,temperature,warehouse_north,24.86,�C,OK
2024-01-01T11:02:30,sensor_004,pressure,factory_floor_b,979.82,hPa,WARNING
2024-01-01T11:02:40,sensor_013,temperature,warehouse_south,21.64,�C,OK
2024-01-01T11:02:50,sensor_005,vibration,warehouse_north,3.81,mm/s,OK
2024-01-01T11:03:00,sensor_014,pressure,factory_floor_b,1023.04,hPa,WARNING
2024-01-01T11:03:10,sensor_001,co2,factory_floor_a,1328.84,ppm,OK
2024-01-01T11:03:20,sensor_004,pressure,factory_floor_b,963.03,hPa,WARNING
2024-01-01T11:03:30,sensor_012,vibration,factory_floor_b,11.77,mm/s,OK
2024-01-01T11:03:40,sensor_002,co2,control_room,1237.62,ppm,OK
2024-01-01T11:03:50,sensor_007,humidity,warehouse_north,52.67,%,OK
2024-01-01T11:04:00,sensor_009,temperature,warehouse_north,19.76,�C,OK
2024-01-01T11:04:10,sensor_003,pressure,factory_floor_b,1015.08,hPa,WARNING
2024-01-01T11:04:20,sensor_014,pressure,factory_floor_b,1000.54,hPa,WARNING
2024-01-01T11:04:30,sensor_013,temperature,warehouse_south,73.32,�C,WARNING
2024-01-01T11:04:40,sensor_006,vibration,factory_floor_b,18.82,mm/s,ERROR
2024-01-01T11:04:50,sensor_009,temperature,warehouse_north,78.46,�C,WARNING
2024-01-01T11:05:00,sensor_001,co2,factory_floor_a,788.68,ppm,OK
2024-01-01T11:05:10,sensor_001,co2,factory_floor_a,1562.71,ppm,ERROR
2024-01-01T11:05:20,sensor_014,pressure,factory_floor_b,979.0,hPa,WARNING
2024-01-01T11:05:30,sensor_006,vibration,factory_floor_b,14.91,mm/s,OK
2024-01-01T11:05:40,sensor_004,pressure,factory_floor_b,1014.83,hPa,WARNING
2024-01-01T11:05:50,sensor_006,vibration,factory_floor_b,13.79,mm/s,OK
2024-01-01T11:06:00,sensor_007,humidity,warehouse_north,82.54,%,WARNING
2024-01-01T11:06:10,sensor_020,co2,server_room_1,803.33,ppm,OK
2024-01-01T11:06:20,sensor_019,temperature,warehouse_south,59.95,�C,OK
2024-01-01T11:06:30,sensor_020,co2,server_room_1,1502.15,ppm,ERROR
2024-01-01T11:06:40,sensor_015,co2,factory_floor_b,1860.45,ppm,ERROR
2024-01-01T11:06:50,sensor_007,humidity,warehouse_north,92.88,%,ERROR
2024-01-01T11:07:00,sensor_005,vibration,warehouse_north,8.93,mm/s,OK
2024-01-01T11:07:10,sensor_014,pressure,factory_floor_b,1029.15,hPa,WARNING
2024-01-01T11:07:20,sensor_002,co2,control_room,307.76,ppm,WARNING
2024-01-01T11:07:30,sensor_006,vibration,factory_floor_b,13.07,mm/s,OK
2024-01-01T11:07:40,sensor_001,co2,factory_floor_a,1942.11,ppm,ERROR
2024-01-01T11:07:50,sensor_015,co2,factory_floor_b,1350.52,ppm,WARNING
2024-01-01T11:08:00,sensor_004,pressure,factory_floor_b,1002.46,hPa,WARNING
2024-01-01T11:08:10,sensor_017,humidity,factory_floor_b,71.45,%,OK
2024-01-01T11:08:20,sensor_012,vibration,factory_floor_b,9.07,mm/s,OK
2024-01-01T11:08:30,sensor_007,humidity,warehouse_north,98.81,%,ERROR
2024-01-01T11:08:40,sensor_016,co2,warehouse_south,1535.69,ppm,ERROR
2024-01-01T11:08:50,sensor_017,humidity,factory_floor_b,81.06,%,WARNING
2024-01-01T11:09:00,sensor_012,vibration,factory_floor_b,9.74,mm/s,OK
2024-01-01T11:09:10,sensor_014,pressure,factory_floor_b,975.58,hPa,WARNING
2024-01-01T11:09:20,sensor_019,temperature,warehouse_south,34.37,�C,OK
2024-01-01T11:09:30,sensor_001,co2,factory_floor_a,1582.75,ppm,ERROR
2024-01-01T11:09:40,sensor_007,humidity,warehouse_north,92.37,%,ERROR
2024-01-01T11:09:50,sensor_002,co2,control_room,817.64,ppm,OK
2024-01-01T11:10:00,sensor_020,co2,server_room_1,1314.95,ppm,OK
2024-01-01T11:10:10,sensor_008,pressure,server_room_1,1036.4,hPa,WARNING
2024-01-01T11:10:20,sensor_009,temperature,warehouse_north,16.42,�C,OK
2024-01-01T11:10:30,sensor_018,co2,factory_floor_b,369.28,ppm,OK
2024-01-01T11:10:40,sensor_020,co2,server_room_1,1523.69,ppm,ERROR
2024-01-01T11:10:50,sensor_015,co2,factory_floor_b,322.97,ppm,WARNING
2024-01-01T11:11:00,sensor_015,co2,factory_floor_b,307.32,ppm,WARNING
2024-01-01T11:11:10,sensor_019,temperature,warehouse_south,34.43,�C,OK
2024-01-01T11:11:20,sensor_006,vibration,factory_floor_b,11.48,mm/s,OK
2024-01-01T11:11:30,sensor_017,humidity,factory_floor_b,64.01,%,OK
2024-01-01T11:11:40,sensor_018,co2,factory_floor_b,775.13,ppm,OK
2024-01-01T11:11:50,sensor_014,pressure,factory_floor_b,1001.74,hPa,WARNING
2024-01-01T11:12:00,sensor_012,vibration,factory_floor_b,18.59,mm/s,ERROR
2024-01-01T11:12:10,sensor_006,vibration,factory_floor_b,13.1,mm/s,OK
2024-01-01T11:12:20,sensor_001,co2,factory_floor_a,1274.95,ppm,OK
2024-01-01T11:12:30,sensor_002,co2,control_room,1698.22,ppm,ERROR
2024-01-01T11:12:40,sensor_009,temperature,warehouse_north,25.88,�C,OK
2024-01-01T11:12:50,sensor_005,vibration,warehouse_north,6.9,mm/s,OK
2024-01-01T11:13:00,sensor_009,temperature,warehouse_north,85.06,�C,ERROR
2024-01-01T11:13:10,sensor_010,temperature,control_room,86.25,�C,ERROR
2024-01-01T11:13:20,sensor_002,co2,control_room,1438.89,ppm,WARNING
2024-01-01T11:13:30,sensor_007,humidity,warehouse_north,89.72,%,WARNING
2024-01-01T11:13:40,sensor_017,humidity,factory_floor_b,69.98,%,OK
2024-01-01T11:13:50,sensor_020,co2,server_room_1,711.74,ppm,OK
2024-01-01T11:14:00,sensor_020,co2,server_room_1,616.17,ppm,OK
2024-01-01T11:14:10,sensor_005,vibration,warehouse_north,21.66,mm/s,ERROR
2024-01-01T11:14:20,sensor_014,pressure,factory_floor_b,966.06,hPa,WARNING
2024-01-01T11:14:30,sensor_005,vibration,warehouse_north,10.93,mm/s,OK
2024-01-01T11:14:40,sensor_013,temperature,warehouse_south,75.12,�C,WARNING
2024-01-01T11:14:50,sensor_014,pressure,factory_floor_b,1040.49,hPa,ERROR
2024-01-01T11:15:00,sensor_020,co2,server_room_1,1642.51,ppm,ERROR
2024-01-01T11:15:10,sensor_010,temperature,control_room,89.36,�C,ERROR
2024-01-01T11:15:20,sensor_020,co2,server_room_1,812.79,ppm,OK
2024-01-01T11:15:30,sensor_006,vibration,factory_floor_b,8.21,mm/s,OK
2024-01-01T11:15:40,sensor_005,vibration,warehouse_north,14.76,mm/s,OK
2024-01-01T11:15:50,sensor_002,co2,control_room,1628.42,ppm,ERROR
2024-01-01T11:16:00,sensor_013,temperature,warehouse_south,56.58,�C,OK
2024-01-01T11:16:10,sensor_016,co2,warehouse_south,1677.9,ppm,ERROR
2024-01-01T11:16:20,sensor_011,humidity,factory_floor_a,74.72,%,OK
2024-01-01T11:16:30,sensor_019,temperature,warehouse_south,74.98,�C,WARNING
2024-01-01T11:16:40,sensor_006,vibration,factory_floor_b,9.84,mm/s,OK
2024-01-01T11:16:50,sensor_008,pressure,server_room_1,1034.21,hPa,WARNING
2024-01-01T11:17:00,sensor_016,co2,warehouse_south,987.08,ppm,OK
2024-01-01T11:17:10,sensor_020,co2,server_room_1,451.86,ppm,OK
2024-01-01T11:17:20,sensor_009,temperature,warehouse_north,20.5,�C,OK
2024-01-01T11:17:30,sensor_005,vibration,warehouse_north,0.5,mm/s,OK
2024-01-01T11:17:40,sensor_014,pressure,factory_floor_b,954.58,hPa,ERROR
2024-01-01T11:17:50,sensor_008,pressure,server_room_1,1015.15,hPa,WARNING
2024-01-01T11:18:00,sensor_013,temperature,warehouse_south,74.85,�C,WARNING
2024-01-01T11:18:10,sensor_012,vibration,factory_floor_b,20.71,mm/s,ERROR
2024-01-01T11:18:20,sensor_016,co2,warehouse_south,906.52,ppm,OK
2024-01-01T11:18:30,sensor_014,pressure,factory_floor_b,1037.9,hPa,WARNING
2024-01-01T11:18:40,sensor_016,co2,warehouse_south,1832.54,ppm,ERROR
2024-01-01T11:18:50,sensor_007,humidity,warehouse_north,51.74,%,OK
2024-01-01T11:19:00,sensor_001,co2,factory_floor_a,442.8,ppm,OK
2024-01-01T11:19:10,sensor_004,pressure,factory_floor_b,963.79,hPa,WARNING
2024-01-01T11:19:20,sensor_007,humidity,warehouse_north,90.94,%,ERROR
2024-01-01T11:19:30,sensor_009,temperature,warehouse_north,54.2,�C,OK
2024-01-01T11:19:40,sensor_003,pressure,factory_floor_b,976.32,hPa,WARNING
2024-01-01T11:19:50,sensor_002,co2,control_room,1850.33,ppm,ERROR
